tempo,quantidadePAs,betweenness,degree,closeness,eigenvector,lifespan,mobility,fragmentationImpact,k_connectivity,density,number_of_cars
1037,5,0.0030,2.6000,0.0476,0.0017,1.2000,62.2008,1.0000,0.0000,7.1317,88.0000
1038,11,0.0103,3.0909,0.0594,0.0156,1.0000,0.0000,1.0909,0.0000,3.5542,74.0000
1039,11,0.0103,3.0909,0.0594,0.0156,1.0000,0.0000,1.0909,0.0000,3.5542,74.0000
1040,3,0.0063,5.0000,0.0931,0.0803,1.0000,0.0000,1.0000,0.0000,3.8341,72.0000
1041,3,0.0063,5.0000,0.0931,0.0803,1.0000,0.0000,1.0000,0.0000,3.8341,72.0000
1042,8,0.0092,2.8750,0.0636,0.0144,1.0000,0.0000,1.0000,0.0000,4.5282,73.0000
1043,8,0.0092,2.8750,0.0636,0.0144,1.0000,0.0000,1.0000,0.0000,4.5282,73.0000
1044,6,0.0055,3.1667,0.0577,0.0529,1.0000,0.0000,1.0000,0.0000,4.4668,71.0000
1045,6,0.0055,3.1667,0.0577,0.0529,1.0000,0.0000,1.0000,0.0000,4.4668,71.0000
1046,5,0.0302,5.2000,0.1547,0.0589,1.0000,0.0000,1.0000,0.0000,7.5776,70.0000
1047,5,0.0302,5.2000,0.1547,0.0589,1.0000,0.0000,1.0000,0.0000,7.5776,70.0000
1048,11,0.0113,2.9091,0.0697,0.0133,1.0909,20.1349,1.0909,0.0000,5.3521,71.0000
1049,11,0.0113,2.9091,0.0697,0.0133,1.0909,20.1349,1.0909,0.0000,5.3521,71.0000
1050,10,0.0103,3.9000,0.0802,0.0403,1.5000,192.4254,1.2000,0.0000,4.8727,68.0000
1051,10,0.0103,3.9000,0.0802,0.0403,1.5000,192.4254,1.2000,0.0000,4.8727,68.0000
1052,7,0.0185,4.1429,0.0969,0.0394,1.1429,57.5361,1.0000,0.0000,4.9446,69.0000
1053,7,0.0185,4.1429,0.0969,0.0394,1.1429,57.5361,1.0000,0.0000,4.9446,69.0000
1054,6,0.0052,3.1667,0.0692,0.0094,1.0000,0.0000,1.0000,0.0000,5.1265,77.0000
1055,6,0.0052,3.1667,0.0692,0.0094,1.0000,0.0000,1.0000,0.0000,5.1265,77.0000
1056,10,0.0064,4.0000,0.0695,0.0289,1.2000,126.3680,1.0000,0.0000,4.4264,82.0000
1057,10,0.0064,4.0000,0.0695,0.0289,1.2000,126.3680,1.0000,0.0000,4.4264,82.0000
1058,5,0.0024,3.4000,0.0594,0.0245,1.0000,0.0000,1.0000,0.0000,5.6610,78.0000
1059,5,0.0024,3.4000,0.0594,0.0245,1.0000,0.0000,1.0000,0.0000,5.6610,78.0000
1060,7,0.0126,4.5714,0.1003,0.0416,1.0000,0.0000,1.0000,0.0000,5.9940,78.0000
1061,7,0.0126,4.5714,0.1003,0.0416,1.0000,0.0000,1.0000,0.0000,5.9940,78.0000
1062,10,0.0086,3.9000,0.0802,0.0248,1.0000,0.0000,1.0000,0.0000,6.4935,78.0000
1063,10,0.0086,3.9000,0.0802,0.0248,1.0000,0.0000,1.0000,0.0000,6.4935,78.0000
1064,12,0.0036,2.6667,0.0599,0.0054,1.0833,48.3174,1.0000,0.0000,5.4938,81.0000
1065,12,0.0036,2.6667,0.0599,0.0054,1.0833,48.3174,1.0000,0.0000,5.4938,81.0000
1066,8,0.0351,3.5000,0.0865,0.0194,1.1250,74.7280,1.0000,0.0000,4.3746,77.0000
1067,8,0.0351,3.5000,0.0865,0.0194,1.1250,74.7280,1.0000,0.0000,4.3746,77.0000
1068,3,0.0131,2.6667,0.0677,0.0060,1.0000,0.0000,1.0000,0.0000,6.4914,79.0000
1069,3,0.0131,2.6667,0.0677,0.0060,1.0000,0.0000,1.0000,0.0000,6.4914,79.0000
1070,7,0.0028,3.8571,0.0613,0.0262,1.0000,0.0000,1.0000,0.0000,4.9691,81.0000
1071,7,0.0028,3.8571,0.0613,0.0262,1.0000,0.0000,1.0000,0.0000,4.9691,81.0000
1072,6,0.0019,2.8333,0.0448,0.0009,1.0000,0.0000,1.0000,0.0000,4.6070,82.0000
1073,6,0.0019,2.8333,0.0448,0.0009,1.0000,0.0000,1.0000,0.0000,4.6070,82.0000
1074,2,0.0004,2.0000,0.0286,0.0000,1.5000,170.4766,1.0000,0.0000,5.0704,71.0000
1075,2,0.0004,2.0000,0.0286,0.0000,1.5000,170.4766,1.0000,0.0000,5.0704,71.0000
1076,5,0.0036,2.8000,0.0629,0.0207,1.0000,0.0000,1.0000,0.0000,5.9701,68.0000
1077,5,0.0036,2.8000,0.0629,0.0207,1.0000,0.0000,1.0000,0.0000,5.9701,68.0000
1078,2,0.0009,2.0000,0.0326,0.0000,1.0000,0.0000,1.0000,0.0000,5.0104,70.0000
1079,2,0.0009,2.0000,0.0326,0.0000,1.0000,0.0000,1.0000,0.0000,5.0104,70.0000
1080,5,0.0071,3.6000,0.0764,0.0058,1.0000,0.0000,1.0000,0.0000,3.9279,75.0000
1081,5,0.0071,3.6000,0.0764,0.0058,1.0000,0.0000,1.0000,0.0000,3.9279,75.0000
1082,1,0.0342,6.0000,0.1286,0.0215,1.0000,0.0000,1.0000,0.0000,5.1643,72.0000
1083,1,0.0342,6.0000,0.1286,0.0215,1.0000,0.0000,1.0000,0.0000,5.1643,72.0000
1084,7,0.0153,5.8571,0.1313,0.0700,1.0000,0.0000,1.1429,0.0000,4.6914,81.0000
1085,7,0.0153,5.8571,0.1313,0.0700,1.0000,0.0000,1.1429,0.0000,4.6914,81.0000
1086,1,0.0027,4.0000,0.0674,0.0000,1.0000,0.0000,1.0000,0.0000,8.1451,74.0000
1087,1,0.0027,4.0000,0.0674,0.0000,1.0000,0.0000,1.0000,0.0000,8.1451,74.0000
1088,5,0.0151,5.4000,0.0898,0.0562,1.2000,220.6524,1.0000,0.0000,5.9018,82.0000
1089,5,0.0151,5.4000,0.0898,0.0562,1.2000,220.6524,1.0000,0.0000,5.9018,82.0000
1090,7,0.0270,4.8571,0.1098,0.0326,1.1429,68.5366,1.2857,0.0000,5.6013,80.0000
1091,7,0.0270,4.8571,0.1098,0.0326,1.1429,68.5366,1.2857,0.0000,5.6013,80.0000
1092,4,0.0088,3.7500,0.0758,0.0686,1.2500,182.6972,1.2500,0.0000,4.5886,80.0000
1093,4,0.0088,3.7500,0.0758,0.0686,1.2500,182.6972,1.2500,0.0000,4.5886,80.0000
1094,1,0.0004,2.0000,0.0270,0.0000,1.0000,0.0000,1.0000,0.0000,5.7658,75.0000
1095,1,0.0004,2.0000,0.0270,0.0000,1.0000,0.0000,1.0000,0.0000,5.7658,75.0000
1096,2,0.0057,3.5000,0.0784,0.0045,1.0000,0.0000,1.0000,0.0000,6.4791,69.0000
1097,2,0.0057,3.5000,0.0784,0.0045,1.0000,0.0000,1.0000,0.0000,6.4791,69.0000
1098,4,0.0119,3.5000,0.1212,0.0203,1.0000,0.0000,1.0000,0.0000,6.2989,72.0000
1099,4,0.0119,3.5000,0.1212,0.0203,1.0000,0.0000,1.0000,0.0000,6.2989,72.0000
1100,8,0.0147,3.8750,0.0874,0.0542,1.0000,0.0000,1.0000,0.0000,4.5654,68.0000
1101,8,0.0147,3.8750,0.0874,0.0542,1.0000,0.0000,1.0000,0.0000,4.5654,68.0000
1102,4,0.0137,3.2500,0.0825,0.0236,1.2500,83.7030,1.0000,0.0000,3.5379,69.0000
1103,4,0.0137,3.2500,0.0825,0.0236,1.2500,83.7030,1.0000,0.0000,3.5379,69.0000
1104,4,0.0475,4.2500,0.1212,0.0245,1.2500,73.0030,1.0000,0.0000,5.0922,68.0000
1105,4,0.0475,4.2500,0.1212,0.0245,1.2500,73.0030,1.0000,0.0000,5.0922,68.0000
1106,1,0.0005,2.0000,0.0312,0.0000,1.0000,0.0000,1.0000,0.0000,5.0962,65.0000
1107,1,0.0005,2.0000,0.0312,0.0000,1.0000,0.0000,1.0000,0.0000,5.0962,65.0000
1108,5,0.0017,2.2000,0.0392,0.0000,1.2000,152.6292,1.0000,0.0000,6.8531,66.0000
1109,5,0.0017,2.2000,0.0392,0.0000,1.2000,152.6292,1.0000,0.0000,6.8531,66.0000
1110,7,0.0263,2.5714,0.0667,0.0039,1.0000,0.0000,1.1429,0.0000,4.3243,75.0000
1111,7,0.0263,2.5714,0.0667,0.0039,1.0000,0.0000,1.1429,0.0000,4.3243,75.0000
1112,5,0.0006,2.0000,0.0296,0.0000,1.0000,0.0000,1.0000,0.0000,4.1080,72.0000
1113,5,0.0006,2.0000,0.0296,0.0000,1.0000,0.0000,1.0000,0.0000,4.1080,72.0000
1114,2,0.0170,7.0000,0.1314,0.3647,1.0000,0.0000,1.0000,0.0000,2.8904,66.0000
1115,2,0.0170,7.0000,0.1314,0.3647,1.0000,0.0000,1.0000,0.0000,2.8904,66.0000
1116,4,0.0151,3.7500,0.1067,0.0144,1.0000,0.0000,1.2500,0.0000,9.5908,69.0000
1117,4,0.0151,3.7500,0.1067,0.0144,1.0000,0.0000,1.2500,0.0000,9.5908,69.0000
1118,8,0.0041,3.6250,0.0568,0.0302,1.1250,60.8158,1.0000,0.0000,4.4955,78.0000
1119,8,0.0041,3.6250,0.0568,0.0302,1.1250,60.8158,1.0000,0.0000,4.4955,78.0000
1120,11,0.0029,3.0909,0.0481,0.0300,1.0909,33.4350,1.0000,0.0000,2.6498,82.0000
1121,11,0.0029,3.0909,0.0481,0.0300,1.0909,33.4350,1.0000,0.0000,2.6498,82.0000
1122,5,0.0028,2.6000,0.0538,0.0085,1.0000,0.0000,1.0000,0.0000,8.0247,81.0000
1123,5,0.0028,2.6000,0.0538,0.0085,1.0000,0.0000,1.0000,0.0000,8.0247,81.0000
1124,6,0.0007,2.1667,0.0311,0.0000,1.0000,0.0000,1.0000,0.0000,4.4955,78.0000
1125,6,0.0007,2.1667,0.0311,0.0000,1.0000,0.0000,1.0000,0.0000,4.4955,78.0000
1126,6,0.0159,4.6667,0.1118,0.0533,1.0000,0.0000,1.0000,0.0000,5.7449,79.0000
1127,6,0.0159,4.6667,0.1118,0.0533,1.0000,0.0000,1.0000,0.0000,5.7449,79.0000
1128,3,0.0074,8.6667,0.1181,0.0825,1.6667,302.7367,1.0000,0.0000,6.2569,74.0000
1129,3,0.0074,8.6667,0.1181,0.0825,1.6667,302.7367,1.0000,0.0000,6.2569,74.0000
1130,2,0.0041,4.0000,0.0628,0.0000,2.0000,251.4189,1.0000,0.0000,6.4789,71.0000
1131,2,0.0041,4.0000,0.0628,0.0000,2.0000,251.4189,1.0000,0.0000,6.4789,71.0000
1132,5,0.0028,3.0000,0.0541,0.0001,1.0000,0.0000,1.0000,0.0000,7.2785,80.0000
1133,5,0.0028,3.0000,0.0541,0.0001,1.0000,0.0000,1.0000,0.0000,7.2785,80.0000
1134,6,0.0153,6.1667,0.0985,0.0605,1.1667,77.5418,1.0000,0.0000,5.3598,82.0000
1135,6,0.0153,6.1667,0.0985,0.0605,1.1667,77.5418,1.0000,0.0000,5.3598,82.0000
1136,9,0.0065,3.1111,0.0742,0.0259,1.0000,0.0000,1.0000,0.0000,4.2593,81.0000
1137,9,0.0065,3.1111,0.0742,0.0259,1.0000,0.0000,1.0000,0.0000,4.2593,81.0000
1138,5,0.0096,3.0000,0.0935,0.0109,1.2000,118.2820,1.0000,0.0000,5.3991,72.0000
1139,5,0.0096,3.0000,0.0935,0.0109,1.2000,118.2820,1.0000,0.0000,5.3991,72.0000
1140,7,0.0181,3.8571,0.1028,0.0380,1.0000,0.0000,1.0000,0.0000,5.6338,71.0000
1141,7,0.0181,3.8571,0.1028,0.0380,1.0000,0.0000,1.0000,0.0000,5.6338,71.0000
1142,9,0.0071,3.8889,0.0745,0.0186,1.2222,149.2377,1.0000,0.0000,8.1451,74.0000
1143,9,0.0071,3.8889,0.0745,0.0186,1.2222,149.2377,1.0000,0.0000,8.1451,74.0000
1144,7,0.0023,2.7143,0.0411,0.0000,1.1429,80.6409,1.1429,0.0000,5.2973,77.0000
1145,7,0.0023,2.7143,0.0411,0.0000,1.1429,80.6409,1.1429,0.0000,5.2973,77.0000
1146,5,0.0085,4.2000,0.1111,0.0315,1.0000,0.0000,1.0000,0.0000,7.3684,76.0000
1147,5,0.0085,4.2000,0.1111,0.0315,1.0000,0.0000,1.0000,0.0000,7.3684,76.0000
1148,5,0.0304,4.2000,0.1095,0.0492,1.2000,41.4567,1.0000,0.0000,5.2426,72.0000
1149,5,0.0304,4.2000,0.1095,0.0492,1.2000,41.4567,1.0000,0.0000,5.2426,72.0000
1150,3,0.0045,2.6667,0.0820,0.0060,1.0000,0.0000,1.0000,0.0000,6.0606,67.0000
1151,3,0.0045,2.6667,0.0820,0.0060,1.0000,0.0000,1.0000,0.0000,6.0606,67.0000
1152,6,0.0180,2.8333,0.1029,0.0139,1.1667,142.7418,1.0000,0.0000,5.8423,79.0000
1153,6,0.0180,2.8333,0.1029,0.0139,1.1667,142.7418,1.0000,0.0000,5.8423,79.0000
1154,4,0.0082,4.2500,0.0622,0.0031,1.0000,0.0000,1.0000,0.0000,5.8219,73.0000
1155,4,0.0082,4.2500,0.0622,0.0031,1.0000,0.0000,1.0000,0.0000,5.8219,73.0000
1156,4,0.0237,5.5000,0.1150,0.1266,1.2500,175.2574,1.0000,0.0000,5.4321,81.0000
1157,4,0.0237,5.5000,0.1150,0.1266,1.2500,175.2574,1.0000,0.0000,5.4321,81.0000
1158,4,0.0150,3.5000,0.0938,0.0089,1.5000,215.1195,1.0000,0.0000,8.1105,83.0000
1159,4,0.0150,3.5000,0.0938,0.0089,1.5000,215.1195,1.0000,0.0000,8.1105,83.0000
1160,3,0.0251,5.3333,0.1736,0.0138,1.0000,0.0000,1.0000,0.0000,9.7674,86.0000
1161,3,0.0251,5.3333,0.1736,0.0138,1.0000,0.0000,1.0000,0.0000,9.7674,86.0000
1162,6,0.0109,5.6667,0.1058,0.0318,1.1667,115.0125,1.1667,0.0000,7.0232,83.0000
1163,6,0.0109,5.6667,0.1058,0.0318,1.1667,115.0125,1.1667,0.0000,7.0232,83.0000
1164,7,0.0067,4.4286,0.0655,0.0239,1.0000,0.0000,1.0000,0.0000,6.1416,83.0000
1165,7,0.0067,4.4286,0.0655,0.0239,1.0000,0.0000,1.0000,0.0000,6.1416,83.0000
1166,7,0.0427,4.0000,0.0923,0.0010,1.1429,102.4120,1.0000,0.0000,6.4557,80.0000
1167,7,0.0427,4.0000,0.0923,0.0010,1.1429,102.4120,1.0000,0.0000,6.4557,80.0000
1168,6,0.0076,2.8333,0.0882,0.0063,1.0000,0.0000,1.0000,0.0000,6.9233,87.0000
1169,6,0.0076,2.8333,0.0882,0.0063,1.0000,0.0000,1.0000,0.0000,6.9233,87.0000
1170,6,0.0372,4.0000,0.0921,0.0037,1.0000,0.0000,1.0000,0.0000,8.2806,82.0000
1171,6,0.0372,4.0000,0.0921,0.0037,1.0000,0.0000,1.0000,0.0000,8.2806,82.0000
1172,7,0.0011,2.8571,0.0372,0.0000,1.0000,0.0000,1.0000,0.0000,5.1922,84.0000
1173,7,0.0011,2.8571,0.0372,0.0000,1.0000,0.0000,1.0000,0.0000,5.1922,84.0000
1174,4,0.0127,4.5000,0.0825,0.0361,1.0000,0.0000,1.0000,0.0000,3.4737,76.0000
1175,4,0.0127,4.5000,0.0825,0.0361,1.0000,0.0000,1.0000,0.0000,3.4737,76.0000
1176,3,0.0411,3.6667,0.1373,0.0057,1.0000,0.0000,1.0000,0.0000,8.2837,64.0000
1177,3,0.0411,3.6667,0.1373,0.0057,1.0000,0.0000,1.0000,0.0000,8.2837,64.0000
1178,7,0.0144,3.4286,0.1034,0.0186,1.0000,0.0000,1.0000,0.0000,6.2785,73.0000
1179,7,0.0144,3.4286,0.1034,0.0186,1.0000,0.0000,1.0000,0.0000,6.2785,73.0000
1180,10,0.0096,3.2000,0.0673,0.0403,1.1000,36.8596,1.1000,0.0000,2.5926,81.0000
1181,10,0.0096,3.2000,0.0673,0.0403,1.1000,36.8596,1.1000,0.0000,2.5926,81.0000
1182,10,0.0128,3.2000,0.0658,0.0143,1.0000,0.0000,1.1000,0.0000,5.1579,76.0000
1183,10,0.0128,3.2000,0.0658,0.0143,1.0000,0.0000,1.1000,0.0000,5.1579,76.0000
1184,4,0.0034,3.0000,0.0720,0.0562,1.0000,0.0000,1.0000,0.0000,2.7656,68.0000
1185,4,0.0034,3.0000,0.0720,0.0562,1.0000,0.0000,1.0000,0.0000,2.7656,68.0000
1186,3,0.0123,3.6667,0.1112,0.0306,1.0000,0.0000,1.0000,0.0000,4.5549,70.0000
1187,3,0.0123,3.6667,0.1112,0.0306,1.0000,0.0000,1.0000,0.0000,4.5549,70.0000
1188,9,0.0055,3.3333,0.0661,0.0174,1.0000,0.0000,1.0000,0.0000,5.7016,74.0000
1189,9,0.0055,3.3333,0.0661,0.0174,1.0000,0.0000,1.0000,0.0000,5.7016,74.0000
1190,4,0.0395,4.0000,0.1591,0.0343,1.0000,0.0000,1.0000,0.0000,7.7239,77.0000
1191,4,0.0395,4.0000,0.1591,0.0343,1.0000,0.0000,1.0000,0.0000,7.7239,77.0000
1192,10,0.0094,3.2000,0.0628,0.0277,1.1000,65.7017,1.1000,0.0000,3.2132,79.0000
1193,10,0.0094,3.2000,0.0628,0.0277,1.1000,65.7017,1.1000,0.0000,3.2132,79.0000
1194,8,0.0012,2.5000,0.0403,0.0000,1.1250,74.3150,1.0000,0.0000,4.8447,70.0000
1195,8,0.0012,2.5000,0.0403,0.0000,1.1250,74.3150,1.0000,0.0000,4.8447,70.0000
1196,4,0.0210,4.5000,0.1345,0.0492,1.5000,113.9136,1.0000,0.0000,5.4424,74.0000
1197,4,0.0210,4.5000,0.1345,0.0492,1.5000,113.9136,1.0000,0.0000,5.4424,74.0000
1198,3,0.0017,2.6667,0.0469,0.0000,1.0000,0.0000,1.0000,0.0000,7.2818,67.0000
1199,3,0.0017,2.6667,0.0469,0.0000,1.0000,0.0000,1.0000,0.0000,7.2818,67.0000
1200,5,0.0039,3.2000,0.0727,0.0210,1.0000,0.0000,1.0000,0.0000,3.6158,60.0000
1201,5,0.0039,3.2000,0.0727,0.0210,1.0000,0.0000,1.0000,0.0000,3.6158,60.0000
1202,5,0.0220,3.6000,0.1131,0.0522,1.2000,45.2655,1.0000,0.0000,5.5053,52.0000
1203,5,0.0220,3.6000,0.1131,0.0522,1.2000,45.2655,1.0000,0.0000,5.5053,52.0000
1204,4,0.0042,2.7500,0.0720,0.0000,1.5000,305.7692,1.0000,0.0000,5.3911,44.0000
1205,4,0.0042,2.7500,0.0720,0.0000,1.5000,305.7692,1.0000,0.0000,5.3911,44.0000
1206,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1207,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1208,3,0.0018,2.0000,0.0504,0.0000,1.0000,0.0000,1.0000,0.0000,5.4968,44.0000
1209,3,0.0018,2.0000,0.0504,0.0000,1.0000,0.0000,1.0000,0.0000,5.4968,44.0000
1210,6,0.0348,4.0000,0.1906,0.0827,1.0000,0.0000,1.0000,0.0000,8.9616,38.0000
1211,6,0.0348,4.0000,0.1906,0.0827,1.0000,0.0000,1.0000,0.0000,8.9616,38.0000
1212,4,0.0172,2.7500,0.1119,0.0925,1.2500,34.5109,1.0000,0.0000,4.7619,36.0000
1213,4,0.0172,2.7500,0.1119,0.0925,1.2500,34.5109,1.0000,0.0000,4.7619,36.0000
1214,1,0.0016,2.0000,0.0556,0.0001,1.0000,0.0000,1.0000,0.0000,1.5015,37.0000
1215,1,0.0016,2.0000,0.0556,0.0001,1.0000,0.0000,1.0000,0.0000,1.5015,37.0000
1216,3,0.0047,2.6667,0.0875,0.0000,1.0000,0.0000,1.0000,0.0000,6.8182,33.0000
1217,3,0.0047,2.6667,0.0875,0.0000,1.0000,0.0000,1.0000,0.0000,6.8182,33.0000
1218,6,0.0043,2.5000,0.0779,0.0971,1.0000,0.0000,1.0000,0.0000,3.0159,36.0000
1219,6,0.0043,2.5000,0.0779,0.0971,1.0000,0.0000,1.0000,0.0000,3.0159,36.0000
1220,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1221,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1222,3,0.0040,2.3333,0.0709,0.0000,1.3333,146.3740,1.0000,0.0000,5.5477,38.0000
1223,3,0.0040,2.3333,0.0709,0.0000,1.3333,146.3740,1.0000,0.0000,5.5477,38.0000
1224,5,0.0456,3.4000,0.1482,0.2251,1.0000,0.0000,1.0000,0.0000,3.7879,33.0000
1225,5,0.0456,3.4000,0.1482,0.2251,1.0000,0.0000,1.0000,0.0000,3.7879,33.0000
1226,4,0.0521,4.2500,0.1985,0.1049,1.0000,0.0000,1.0000,0.0000,8.9127,34.0000
1227,4,0.0521,4.2500,0.1985,0.1049,1.0000,0.0000,1.0000,0.0000,8.9127,34.0000
1228,2,0.0024,2.5000,0.0694,0.0000,1.0000,0.0000,1.0000,0.0000,5.2553,37.0000
1229,2,0.0024,2.5000,0.0694,0.0000,1.0000,0.0000,1.0000,0.0000,5.2553,37.0000
1230,4,0.0038,2.5000,0.0806,0.1539,1.0000,0.0000,1.0000,0.0000,2.6210,32.0000
1231,4,0.0038,2.5000,0.0806,0.1539,1.0000,0.0000,1.0000,0.0000,2.6210,32.0000
1232,1,0.0020,2.0000,0.0625,0.0000,1.0000,0.0000,1.0000,0.0000,3.9773,33.0000
1233,1,0.0020,2.0000,0.0625,0.0000,1.0000,0.0000,1.0000,0.0000,3.9773,33.0000
1234,2,0.0085,2.5000,0.1037,0.1404,1.0000,0.0000,1.0000,0.0000,4.2328,28.0000
1235,2,0.0085,2.5000,0.1037,0.1404,1.0000,0.0000,1.0000,0.0000,4.2328,28.0000
1236,7,0.0571,3.4286,0.1617,0.1299,1.0000,0.0000,1.0000,0.0000,6.8817,31.0000
1237,7,0.0571,3.4286,0.1617,0.1299,1.0000,0.0000,1.0000,0.0000,6.8817,31.0000
1238,4,0.0161,3.7500,0.1256,0.1999,1.2500,82.7687,1.0000,0.0000,4.1252,38.0000
1239,4,0.0161,3.7500,0.1256,0.1999,1.2500,82.7687,1.0000,0.0000,4.1252,38.0000
1240,1,0.0015,2.0000,0.0541,0.0000,1.0000,0.0000,1.0000,0.0000,2.1337,38.0000
1241,1,0.0015,2.0000,0.0541,0.0000,1.0000,0.0000,1.0000,0.0000,2.1337,38.0000
1242,1,0.0018,2.0000,0.0588,0.0000,1.0000,0.0000,1.0000,0.0000,2.3529,35.0000
1243,1,0.0018,2.0000,0.0588,0.0000,1.0000,0.0000,1.0000,0.0000,2.3529,35.0000
1244,6,0.0309,2.6667,0.1281,0.0873,1.0000,0.0000,1.1667,0.0000,4.1667,33.0000
1245,6,0.0309,2.6667,0.1281,0.0873,1.0000,0.0000,1.1667,0.0000,4.1667,33.0000
1246,4,0.0264,3.7500,0.1465,0.1490,1.2500,36.2201,1.0000,0.0000,5.5462,35.0000
1247,4,0.0264,3.7500,0.1465,0.1490,1.2500,36.2201,1.0000,0.0000,5.5462,35.0000
1248,2,0.0030,2.0000,0.0608,0.0000,1.0000,0.0000,1.0000,0.0000,2.9872,38.0000
1249,2,0.0030,2.0000,0.0608,0.0000,1.0000,0.0000,1.0000,0.0000,2.9872,38.0000
1250,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1251,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1252,4,0.0620,4.2500,0.1713,0.1865,1.0000,0.0000,1.0000,0.0000,4.8128,34.0000
1253,4,0.0620,4.2500,0.1713,0.1865,1.0000,0.0000,1.0000,0.0000,4.8128,34.0000
1254,3,0.0229,3.6667,0.1414,0.2127,1.0000,0.0000,1.0000,0.0000,5.2419,32.0000
1255,3,0.0229,3.6667,0.1414,0.2127,1.0000,0.0000,1.0000,0.0000,5.2419,32.0000
1256,1,0.0185,5.0000,0.1905,0.3470,1.0000,0.0000,1.0000,0.0000,6.1576,29.0000
1257,1,0.0185,5.0000,0.1905,0.3470,1.0000,0.0000,1.0000,0.0000,6.1576,29.0000
1258,2,0.0786,5.5000,0.2116,0.3985,1.0000,0.0000,1.0000,0.0000,5.1136,33.0000
1259,2,0.0786,5.5000,0.2116,0.3985,1.0000,0.0000,1.0000,0.0000,5.1136,33.0000
1260,2,0.0091,3.0000,0.1016,0.1889,1.0000,0.0000,1.0000,0.0000,3.2197,33.0000
1261,2,0.0091,3.0000,0.1016,0.1889,1.0000,0.0000,1.0000,0.0000,3.2197,33.0000
1262,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1263,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1264,4,0.0035,2.2500,0.0742,0.1529,1.0000,0.0000,1.0000,0.0000,1.8939,33.0000
1265,4,0.0035,2.2500,0.0742,0.1529,1.0000,0.0000,1.0000,0.0000,1.8939,33.0000
1266,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1267,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1268,5,0.0337,3.6000,0.1449,0.2321,1.0000,0.0000,1.0000,0.0000,4.9911,34.0000
1269,5,0.0337,3.6000,0.1449,0.2321,1.0000,0.0000,1.0000,0.0000,4.9911,34.0000
1270,2,0.0131,3.0000,0.1146,0.0984,1.5000,136.7231,1.0000,0.0000,4.9242,33.0000
1271,2,0.0131,3.0000,0.1146,0.0984,1.5000,136.7231,1.0000,0.0000,4.9242,33.0000
1272,5,0.0081,2.4000,0.0883,0.0466,1.0000,0.0000,1.0000,0.0000,4.6942,38.0000
1273,5,0.0081,2.4000,0.0883,0.0466,1.0000,0.0000,1.0000,0.0000,4.6942,38.0000
1274,1,0.0111,6.0000,0.1778,0.3475,1.0000,0.0000,1.0000,0.0000,5.1051,37.0000
1275,1,0.0111,6.0000,0.1778,0.3475,1.0000,0.0000,1.0000,0.0000,5.1051,37.0000
1276,1,0.0051,4.0000,0.1000,0.0000,1.0000,0.0000,1.0000,0.0000,3.9024,41.0000
1277,1,0.0051,4.0000,0.1000,0.0000,1.0000,0.0000,1.0000,0.0000,3.9024,41.0000
1278,1,0.0017,2.0000,0.0571,0.0000,1.0000,0.0000,1.0000,0.0000,7.4603,36.0000
1279,1,0.0017,2.0000,0.0571,0.0000,1.0000,0.0000,1.0000,0.0000,7.4603,36.0000
1280,4,0.0061,2.7500,0.0838,0.0473,1.0000,0.0000,1.0000,0.0000,4.7561,41.0000
1281,4,0.0061,2.7500,0.0838,0.0473,1.0000,0.0000,1.0000,0.0000,4.7561,41.0000
1282,2,0.0215,2.5000,0.1237,0.0262,1.0000,0.0000,1.0000,0.0000,4.4297,43.0000
1283,2,0.0215,2.5000,0.1237,0.0262,1.0000,0.0000,1.0000,0.0000,4.4297,43.0000
1284,9,0.0074,2.3333,0.0767,0.1394,1.0000,0.0000,1.1111,0.0000,3.1039,39.0000
1285,9,0.0074,2.3333,0.0767,0.1394,1.0000,0.0000,1.1111,0.0000,3.1039,39.0000
1286,4,0.0101,2.7500,0.0906,0.1845,1.7500,351.8447,1.0000,0.0000,2.8571,36.0000
1287,4,0.0101,2.7500,0.0906,0.1845,1.7500,351.8447,1.0000,0.0000,2.8571,36.0000
1288,2,0.0225,9.0000,0.2821,0.3284,1.0000,0.0000,1.0000,0.0000,7.6649,34.0000
1289,2,0.0225,9.0000,0.2821,0.3284,1.0000,0.0000,1.0000,0.0000,7.6649,34.0000
1290,1,0.0079,3.0000,0.1111,0.2316,1.0000,0.0000,1.0000,0.0000,3.1532,37.0000
1291,1,0.0079,3.0000,0.1111,0.2316,1.0000,0.0000,1.0000,0.0000,3.1532,37.0000
